geo_key,name,tot_pop_10,pc_wht_10,avg_huval,yrblt_mdn,crash,crm_prop,yrblt_mdn,pc_ov64_10,avg_stcnd,pc_un18_10,pc_fmwc_10,crm_pers,year
108,Worthington Park Neighborhood Association,701,30.7,159668.0,1959,14,28,1959,2.5,4.9,38.6,45.8,3,2018
143,Wexford Ridge Neighborhood,400,27.3,,1976,8,22,1976,10.7,8.4,39.9,51.9,3,2018
358,Liberty Place Neighborhood Association,432,65.7,253999.0,2005,4,3,2005,0.7,7.0,30.7,45.0,1,2018
118,Wexford Village Homeowners Association,2506,84.3,341593.0,1992,29,22,1992,15.6,6.7,19.7,22.5,1,2018
352,Woodland Hills Neighborhood Association,682,81.8,346411.0,1985,11,4,1985,11.9,6.4,14.8,19.2,1,2018
89,Whitetail Ridge,507,76.2,221752.0,1995,7,4,1995,2.7,7.7,25.4,34.3,0,2018
130,Wisconsin Co-op Housing Association,355,91.9,281050.0,1950,2,1,1950,16.2,6.0,21.2,28.3,0,2018
125,Blackhawk Homeowners Association,2168,83.4,584898.0,2001,11,12,2001,5.3,7.5,29.3,37.4,1,2018
90,Bluff Acres Neighborhood Association,3725,67.6,215666.0,1980,94,127,1980,7.7,6.9,18.3,20.1,20,2018
151,Bram's Addition Neighborhood Association,1282,24.4,139220.0,1965,54,59,1965,8.5,5.8,30.9,31.0,10,2018
104,Burke Heights Neighborhood Association,607,67.3,181303.0,1973,24,323,1973,13.1,6.5,22.6,26.1,6,2018
167,Country Grove Neighborhood Association,917,84.7,348312.0,1996,4,5,1996,5.6,7.4,31.9,44.8,0,2018
362,Crawford-Marlborough-Nakoma Neighborhood Association,2429,89.7,433598.0,1942,42,56,1942,13.7,6.5,24.5,33.5,5,2018
176,Dudgeon-Monroe Neighborhood Association,3181,90.8,411326.0,1931,39,46,1931,9.2,7.8,18.5,26.7,7,2018
500,Dunn's Marsh Neighborhood Association,2356,32.1,164053.0,1964,46,75,1964,4.1,6.3,34.6,39.6,27,2018
133,Glen Oak Hills Neighborhood Association,844,87.7,241617.0,1956,10,5,1956,16.7,5.8,14.9,18.1,0,2018
88,High Crossing Neighborhood Association,1020,75.5,214283.0,2003,72,44,2003,11.9,6.8,14.8,15.2,1,2018
138,"Hill Farms, University Neighborhood Association",2942,76.4,358025.0,1960,22,33,1960,20.5,7.3,19.0,22.2,4,2018
92,Lerdahl Park Neighborhood Association,925,80.4,345591.0,1966,4,23,1966,16.4,5.4,16.6,20.5,0,2018
98,Brentwood Village Association,1128,63.2,223884.0,1962,9,46,1962,14.9,7.4,20.7,22.4,9,2018
84,Cherokee Park Neighborhood Association,648,93.6,332727.0,1977,2,4,1977,18.0,6.4,17.6,23.0,0,2018
359,Madison West Neighborhood Association,11657,72.7,329697.0,2001,174,292,2001,5.1,7.8,21.0,24.7,24,2018
165,Maple-Prairie Neighborhood Association,1732,79.6,278068.0,1993,16,21,1993,3.5,6.9,21.7,26.9,5,2018
114,Marquette Neighborhood Association,4909,88.8,393410.0,1917,291,178,1917,4.7,6.8,12.8,15.4,34,2018
99,Mayfair Park Neighborhood Association,593,64.9,167093.0,1961,123,149,1961,9.4,6.3,22.3,24.9,9,2018
351,Rocky Bluff Neighborhood Association,1038,76.8,280464.0,1955,25,13,1955,5.6,5.9,9.6,11.1,2,2018
113,Rolling Meadows Neighborhood Association,2366,84.1,201081.0,1966,64,45,1966,15.0,5.9,20.7,26.8,11,2018
134,Sauk Creek Neighborhood Association,1029,79.5,396181.0,1992,13,13,1992,11.6,8.0,23.2,29.6,1,2018
109,Sprecher East Neighborhood Association,2233,86.4,267301.0,2003,21,32,2003,6.1,7.6,23.6,31.1,1,2018
117,Spring Harbor Neighborhood Association,2224,78.0,383507.0,1959,28,25,1959,12.2,4.7,17.4,20.7,2,2018
170,Stone Meadows Neighborhood Association,3118,78.8,263741.0,2000,24,35,2000,6.3,7.3,27.4,42.9,1,2018
177,Summit Woods Neighborhood Association,721,85.1,251072.0,1966,16,13,1966,12.7,6.1,14.2,16.6,1,2018
145,Oakbridge Community Neighborhood Association,343,81.5,258127.0,1984,0,8,1984,6.5,5.1,19.7,26.2,0,2018
124,Stonefield Woods-Ridge Neighborhood Association,235,87.3,443855.0,1990,1,4,1990,17.5,6.8,18.2,24.9,0,2018
148,Bay Creek Neighborhood Association,2401,83.6,291130.0,1951,76,97,1951,11.1,6.2,14.8,15.7,10,2018
171,Allied Dunn's Marsh Neighborhood Association,2356,32.1,164053.0,1964,46,75,1964,4.1,6.3,34.6,39.6,27,2018
161,Arbor Hills Neighborhood Association,1101,75.8,303055.0,1970,9,31,1970,18.3,6.2,20.2,24.7,3,2018
94,Berkley Oaks Neighborhood Association,1399,48.8,162049.0,1964,65,87,1964,10.6,6.5,27.1,24.8,11,2018
363,Cherokee Garden Condominium Association,783,95.7,,1985,4,2,1985,49.3,8.0,1.9,2.2,0,2018
156,Capitol View Neighborhood Association,388,40.5,174694.0,1966,4,4,1966,5.9,5.0,29.5,28.8,2,2018
153,Burr Oaks Neighborhood Association,1745,20.1,146767.0,1962,106,83,1962,3.8,5.7,30.4,35.3,21,2018
126,Capitol Neighborhoods,13845,82.0,301381.0,1979,455,729,1979,5.2,7.0,1.4,1.4,132,2018
354,Cardinal Glenn Neighborhood Association,178,79.2,300250.0,2015,50,17,2015,2.5,8.1,22.5,34.6,2,2018
100,Carpenter-Ridgeway Neighborhood Association,1016,66.4,176542.0,1986,127,84,1986,7.0,6.1,16.6,18.9,15,2018
106,Emerson East Neighborhood Association,2042,83.9,212767.0,1926,123,100,1926,5.7,7.6,16.7,19.5,16,2018
132,East Buckeye Neighborhood Association,2043,85.2,227717.0,1986,10,20,1986,5.8,5.7,23.0,32.9,0,2018
111,Eastmorland Community Association,3166,89.6,187665.0,1954,59,265,1954,14.1,6.8,16.3,19.4,23,2018
105,Eken Park Neighborhood Association,2505,78.3,171451.0,1948,109,90,1948,6.8,7.0,15.0,16.3,12,2018
364,Elderberry Neighborhood Association,575,85.5,473800.0,2012,46,11,2012,18.1,8.1,29.7,36.0,2,2018
121,Elvehjem Neighborhood Association,4165,81.8,212151.0,1969,75,80,1969,15.2,6.2,21.9,27.3,11,2018
142,Faircrest Neighborhood Association,1191,80.2,351509.0,1965,11,12,1965,15.7,7.3,19.5,25.2,2,2018
166,Glacier Ridge Neighborhood Association,1385,83.3,286032.0,2002,5,14,2002,2.7,7.9,27.9,39.7,1,2018
112,Heritage Heights Community Association,2240,89.9,228770.0,1975,22,24,1975,15.1,6.3,20.5,29.0,5,2018
139,Glendale Neighborhood Association,2233,79.1,202206.0,1958,40,73,1958,16.4,6.4,19.8,24.7,12,2018
141,Greenbush Neighborhood Association,2878,88.8,299843.0,1924,107,100,1924,3.1,7.0,5.6,9.0,36,2018
155,Greentree Neighborhood Association,1841,76.7,260240.0,1967,18,38,1967,15.0,7.2,22.7,29.7,7,2018
175,Greystone,283,80.8,350200.0,2004,1,5,2004,5.0,7.6,32.1,47.7,0,2018
103,Hawthorne Neighborhood Association,1090,66.0,158585.0,1955,60,55,1955,8.4,5.8,20.5,21.7,10,2018
107,Hiestand Neighborhood Association,3560,58.9,205359.0,1979,57,80,1979,10.7,6.3,25.2,32.3,8,2018
355,Indian Springs Neighborhood Association,1654,53.9,210708.0,1988,20,37,1988,3.9,6.8,29.0,35.4,2,2018
123,Lake Edge Neighborhood Association,2380,88.5,200078.0,1951,62,62,1951,12.9,5.2,18.0,21.7,5,2018
135,Junction Ridge Neighborhood Association,1628,80.6,290434.0,2000,76,78,2000,30.9,7.3,10.5,10.3,7,2018
91,Lake View Hill Neighborhood Association,1192,69.4,201623.0,1961,30,41,1961,12.9,5.8,22.0,26.1,4,2018
95,Mendota Hills Neighborhood Association,364,82.6,207680.0,1959,5,4,1959,16.6,5.5,17.7,21.8,0,2018
181,Monona Bay Neighborhood Association,1138,53.3,333224.0,1975,81,41,1975,7.5,6.8,14.7,11.3,6,2018
93,Nobel Park Neighborhood Association,353,72.2,161495.0,1955,26,10,1955,9.4,7.1,20.7,22.2,5,2018
87,North Lake Mendota Neighborhood Association,898,86.3,278684.0,1992,7,7,1992,8.8,5.9,15.1,27.2,2,2018
110,McClellan Park Neighborhood Association,2230,81.7,272463.0,2008,26,68,2008,21.0,7.7,22.3,27.5,6,2018
1,City of Madison,232895,75.7,281489.0,1976,4019,8594,1976,9.6,6.8,17.5,20.9,1170,2018
159,Meadowood Neighborhood Association,2962,68.6,206014.0,1964,24,86,1964,12.6,7.1,25.3,29.7,9,2018
146,Midvale Heights Community Association,3479,83.6,296081.0,1958,95,59,1958,18.3,6.5,20.1,25.0,4,2018
172,Oakwood Village Association,119,98.3,,1975,4,5,1975,97.9,8.0,0.0,0.0,0,2018
131,Parkwood Hills Community Association,1274,87.5,381047.0,1972,47,27,1972,18.3,6.0,23.5,28.9,7,2018
120,Richmond Hill Homeowners Association,395,85.3,361172.0,1997,1,5,1997,11.1,6.6,26.3,39.1,1,2018
169,Orchard Ridge Neighborhood Association,2262,87.6,255009.0,1964,48,86,1964,21.3,6.7,17.4,21.0,4,2018
160,Prairie Hills Neighborhood Association,3350,57.2,213696.0,1977,40,68,1977,6.3,6.7,30.1,34.4,16,2018
136,Regent Neighborhood Association,6421,85.3,482995.0,1936,97,92,1936,6.3,6.9,12.6,15.6,8,2018
101,Ridgewood Neighborhood Association,3992,57.5,243782.0,1995,37,97,1995,3.8,7.9,27.0,35.0,5,2018
102,Sheridan Triangle Neighborhood Association,340,91.9,183075.0,1947,3,9,1947,17.3,4.7,14.5,17.0,0,2018
182,Schenk-Atwood-Starkweather-Yahara Neighborhood Association,5773,88.0,270258.0,1926,185,173,1926,6.2,6.1,15.6,17.7,28,2018
357,Secret Places Neighborhood Association,473,84.1,356650.0,2012,2,6,2012,2.3,7.8,33.5,55.4,0,2018
97,Sherman Neighborhood Association,2835,72.1,175242.0,1954,150,159,1954,11.0,6.8,19.6,20.8,29,2018
85,Sherman Village Neighborhood Association,2283,82.2,183035.0,1966,14,26,1966,19.3,6.5,19.8,21.3,2,2018
361,Truax Neighborhood Association,191,19.5,,2016,13,12,2016,2.7,4.4,43.3,55.3,2,2018
144,Tamarack Trails Community Condominium Association,464,58.0,254752.0,1978,3,11,1978,25.5,8.1,26.4,30.1,0,2018
140,Vilas Neighborhood Association,1881,90.8,576060.0,1921,31,42,1921,6.6,7.3,13.4,20.1,0,2018
116,University Apartments Assembly,2643,29.9,,1963,3,1,1963,0.5,4.0,26.8,39.8,0,2018
129,Sunset Village Neighborhood Association,1842,87.4,304599.0,1948,68,15,1948,13.0,6.3,17.7,20.3,3,2018
115,Tenney-Lapham Neighborhood Association,4149,87.1,357432.0,1928,223,185,1928,3.4,7.1,9.5,9.8,17,2018
353,Twin Oaks Neighborhood Association,192,52.3,213922.0,2005,3,1,2005,0.9,7.0,42.6,57.8,0,2018
128,Walnut Grove Homeowners Association,981,80.7,318243.0,1976,16,12,1976,15.4,8.0,21.3,28.6,0,2018
149,Waunona Neighborhood Association,1027,71.0,389808.0,1959,15,20,1959,14.5,6.8,20.8,22.9,2,2018
86,Westchester Gardens Neighborhood Association,1302,65.7,208572.0,1985,73,64,1985,4.2,7.2,24.8,31.0,15,2018
164,Westhaven Trails Homeowners Assoc,1956,66.2,233925.0,1990,5,48,1990,2.8,6.6,26.5,33.3,4,2018
147,Westmorland Neighborhood Association,2207,91.7,319744.0,1951,42,29,1951,15.0,6.0,22.2,28.9,0,2018
